id,feat_0,feat_1
P_alvin baltrop,0,0
P_jane evelyn atwood,0,0
P_orilla miller,0,0
P_nina angelo,0,0
P_emma jones,0,0
P_james baldwin,0,0
P_john edmonds,0,0
P_hilton als,0,0
P_lawrence wolhandler,0,0
P_stephen e biegun,0,0
P_robert carlin,0,0
P_dan coats,0,0
P_jean h lee,0,0
P_matthew whitaker,0,0
P_paul manafort,0,0
P_michael flynn,0,0
P_hillary clinton,0,0
P_william barr,0,0
P_michael cohen,0,0
P_roger stone,0,0
P_edwards lifesciences,0,0
P_scott farquhar,0,0
P_john defterios,0,0
P_amin nasser,0,0
P_jeremy corbyn,0,0
P_greg clark,0,0
P_robert flaherty,0,0
P_john malkovich,0,0
P_haruki murakami,0,0
P_orson welles,0,0
P_manohla dargis,0,0
P_muhammad ali,0,0
P_jackie edwards,0,0
P_scott morrison,0,0
P_peter vercoe,0,0
P_marcus wright,0,0
P_edward johnson,0,0
P_emmanuel jarry,0,0
P_kane wu,0,0
P_raissa kasolowsky,0,0
P_richard lough,0,0
P_susan collins,0,0
P_shelley moore capito,0,0
P_jon tester,0,0
P_john kennedy,0,0
P_richard c shelby,0,0
P_sarah silbiger,0,0
P_jody kruskal,0,0
P_gustafer yellowgold,0,0
P_morgan taylor,0,0
P_james judd,0,0
P_william tell,0,0
P_craig shemin,0,0
P_abraham l pomerantz,0,0
P_robert s willoughby,0,0
P_mary wilson,0,0
P_faisal kazi,0,0
P_ali ghorbani,0,0
P_james attwood,0,0
P_jenny leonard,0,0
P_mario parker,0,0
P_patrick mckiernan,0,0
P_mahmud hossain,0,0
P_andrew m cuomo,0,0
P_david graves,0,0
P_lynn r kotler,0,0
P_patrick muncie,0,0
P_meera joshi,0,0
P_bhairavi desai,0,0
P_catherine hardwicke,0,0
P_gloria gina rodriguez,0,0
P_tracy cowan,0,0
P_karen volkman,0,0
P_alejandro frank,0,0
P_katherine funk,0,0
P_hawkins parnell,0,0
P_gordon rees scully mansukhani,0,0
P_lewis brisboi,0,0
P_andrew kriegshauser,0,0
P_todd seelman,0,0
P_lewis brisbois,0,0
P_hawkins parnell young,0,0
P_diego m radzinschi,0,0
P_lewis brisbois bisgaard smith,0,0
P_melissa vaughn,0,0
P_sammy davis jr,0,0
