id,feat_0,feat_1
L_GY,0,0
L_531343,0,0
L_GI,0,0
L_-3838086,0,0
L_879689,0,0
L_1479606,0,0
L_-576096,0,0
L_1533353,0,0
L_590541,0,0
L_-2753453,0,0
L_-2742615,0,0
L_-2551751,0,0
L_10853213,0,0
L_-2106554,0,0
L_-2091797,0,0
L_249397,0,0
L_9165991,0,0
L_-2435628,0,0
L_1837071,0,0
L_1225072,0,0
L_1080996,0,0
L_-2140479,0,0
L_WZ,0,0
L_AO,0,0
L_-3103581,0,0
L_-1929339,0,0
L_MC,0,0
L_-2449442,0,0
L_478635,0,0
L_479210,0,0
L_1516866,0,0
L_2002658,0,0
L_LG,0,0
L_EZ,0,0
L_-506454,0,0
L_LH,0,0
L_-2541260,0,0
L_-2424066,0,0
L_-2409706,0,0
L_-2445611,0,0
L_-2428456,0,0
L_-2418289,0,0
L_-2454996,0,0
L_-2435283,0,0
L_452890,0,0
L_1905681,0,0
L_457827,0,0
L_-570141,0,0
L_1100938,0,0
L_1102140,0,0
L_-561321,0,0
L_465961,0,0
L_9160048,0,0
L_295753,0,0
L_-2552461,0,0
L_1427324,0,0
L_466195,0,0
L_1100962,0,0
L_1380947,0,0
L_1380951,0,0
L_971953,0,0
L_-570760,0,0
L_MG,0,0
L_960573,0,0
L_-823958,0,0
L_FJ,0,0
L_960073,0,0
L_-801546,0,0
L_1492584,0,0
L_-901202,0,0
L_1372320,0,0
L_277592,0,0
L_-569541,0,0
L_1136645,0,0
L_1380966,0,0
L_2488197,0,0
L_2088869,0,0
L_TS,0,0
L_-3178767,0,0
L_-850553,0,0
L_-3389000,0,0
L_406045,0,0
L_-1305933,0,0
L_VI,0,0
L_629988,0,0
L_-2067935,0,0
L_172591,0,0
L_-671824,0,0
L_-1857996,0,0
L_1066650,0,0
L_876962,0,0
L_1191490,0,0
L_473862,0,0
L_1652484,0,0
L_1304295,0,0
L_1019524,0,0
L_-1771148,0,0
L_1018864,0,0
L_2083283,0,0
L_945743,0,0
L_-2608353,0,0
L_-2600961,0,0
L_603854,0,0
L_-1469215,0,0
L_407876,0,0
L_450348,0,0
L_442212,0,0
L_-1576458,0,0
L_SG,0,0
L_952707,0,0
L_2500957,0,0
L_2062664,0,0
L_971983,0,0
L_-2098229,0,0
L_-1749194,0,0
L_-2606975,0,0
L_847388,0,0
L_-2596084,0,0
L_CD,0,0
L_2403126,0,0
L_1531820,0,0
L_1135861,0,0
L_228510,0,0
L_968239,0,0
L_-2610831,0,0
L_TO,0,0
L_876101,0,0
L_1652682,0,0
L_-565507,0,0
L_1221516,0,0
L_1223038,0,0
L_1250982,0,0
L_1480164,0,0
L_558083,0,0
L_-915747,0,0
L_-914501,0,0
L_NS,0,0
L_FG,0,0
L_-1195133,0,0
L_-2742107,0,0
L_-1833951,0,0
L_-3053811,0,0
L_-226888,0,0
L_-3067617,0,0
L_-1924008,0,0
L_-3084137,0,0
L_1454997,0,0
L_-1576469,0,0
L_2061687,0,0
L_1652663,0,0
L_1654706,0,0
L_620133,0,0
L_-907764,0,0
L_NP,0,0
L_LO,0,0
L_-840999,0,0
L_-1148082,0,0
L_-1146019,0,0
L_-1521348,0,0
L_1504819,0,0
L_-2312291,0,0
L_-1504100,0,0
L_-1505109,0,0
L_-1500528,0,0
L_-569584,0,0
L_-574311,0,0
L_-563286,0,0
L_-569498,0,0
L_9272014,0,0
L_1581100,0,0
L_408101,0,0
L_876060,0,0
L_1571797,0,0
L_455192,0,0
L_414688,0,0
L_354994,0,0
L_-562237,0,0
L_1416412,0,0
L_-1507631,0,0
L_1401958,0,0
L_-563371,0,0
L_955858,0,0
L_2345707,0,0
L_-2596850,0,0
L_-1890440,0,0
L_366212,0,0
L_ZI,0,0
L_235365,0,0
L_882276,0,0
L_-797156,0,0
L_GZ,0,0
L_254210,0,0
L_-2748189,0,0
L_-2993218,0,0
L_295738,0,0
L_-1704188,0,0
L_-1656964,0,0
L_-1997013,0,0
L_CV,0,0
L_1660347,0,0
L_485010,0,0
L_485477,0,0
L_1213656,0,0
L_-191378,0,0
L_-669371,0,0
L_10334640,0,0
L_11230796,0,0
L_-2266494,0,0
L_1198654,0,0
L_1385078,0,0
L_2029142,0,0
L_1382693,0,0
L_1659544,0,0
L_-2482986,0,0
L_WY,0,0
L_897520,0,0
L_247643,0,0
L_-2972751,0,0
L_-3006514,0,0
L_-559845,0,0
L_962684,0,0
L_-2415437,0,0
L_-2447135,0,0
L_10644754,0,0
L_-242395,0,0
L_10279971,0,0
L_-231560,0,0
L_-2639888,0,0
L_10856865,0,0
L_-225842,0,0
L_-2635517,0,0
L_-2632092,0,0
L_5263,0,0
L_1659108,0,0
L_80473,0,0
L_-1785434,0,0
L_619463,0,0
L_2482819,0,0
L_2062661,0,0
L_945327,0,0
L_-87271,0,0
L_248828,0,0
L_247968,0,0
L_-561990,0,0
L_GV,0,0
L_943169,0,0
L_282874,0,0
L_661145,0,0
L_1914333,0,0
L_403610,0,0
L_1499957,0,0
L_CT,0,0
L_409720,0,0
L_117185,0,0
L_308548,0,0
L_659449,0,0
L_866618,0,0
L_655325,0,0
L_531785,0,0
L_1024242,0,0
L_1823200,0,0
L_462893,0,0
L_454657,0,0
L_465058,0,0
L_461851,0,0
L_462351,0,0
L_456624,0,0
L_455465,0,0
L_457396,0,0
L_458513,0,0
L_1825108,0,0
L_1906779,0,0
L_459637,0,0
L_460603,0,0
L_458630,0,0
L_454243,0,0
L_461681,0,0
L_459018,0,0
L_462586,0,0
L_456182,0,0
L_1823202,0,0
L_455748,0,0
L_462017,0,0
L_516871,0,0
L_-575624,0,0
L_1492756,0,0
L_-2740196,0,0
L_-2742310,0,0
L_-2610866,0,0
L_-2610816,0,0
L_-2605807,0,0
L_958483,0,0
L_-2143018,0,0
L_863976,0,0
L_859798,0,0
L_858608,0,0
L_858643,0,0
L_861100,0,0
L_429903,0,0
L_-2594842,0,0
L_-2594813,0,0
L_CF,0,0
L_-732885,0,0
L_-735281,0,0
L_1118596,0,0
L_-2109068,0,0
L_-2094230,0,0
L_2027044,0,0
L_-2018369,0,0
L_CM,0,0
L_2490450,0,0
L_2406994,0,0
L_1249874,0,0
L_119376,0,0
L_1225411,0,0
L_1248016,0,0
L_153582,0,0
L_1248003,0,0
L_1213617,0,0
L_1202851,0,0
L_-801097,0,0
L_-2592462,0,0
L_-2596082,0,0
L_-529142,0,0
L_-1854446,0,0
L_-2609142,0,0
L_1343631,0,0
L_-122630,0,0
L_1570526,0,0
L_1570527,0,0
L_-3189484,0,0
L_-2036711,0,0
L_DJ,0,0
L_-2896749,0,0
L_-3025539,0,0
L_-2588657,0,0
L_1656198,0,0
L_10496676,0,0
L_949586,0,0
L_966845,0,0
L_946246,0,0
L_AG,0,0
L_-563373,0,0
L_876195,0,0
L_-814876,0,0
L_-2595805,0,0
L_235364,0,0
L_419034,0,0
L_-2088270,0,0
L_212794,0,0
L_-781294,0,0
L_1711357,0,0
L_294169,0,0
L_-795956,0,0
L_-795661,0,0
L_1869967,0,0
L_-2049111,0,0
L_-1899838,0,0
L_949654,0,0
L_-1930776,0,0
L_411304,0,0
L_1784766,0,0
L_1621416,0,0
L_408975,0,0
L_633883,0,0
L_410769,0,0
L_-8533,0,0
L_1197232,0,0
L_1831546,0,0
L_1455716,0,0
L_1530459,0,0
L_1377201,0,0
L_1018241,0,0
L_277261,0,0
L_857501,0,0
L_1455157,0,0
L_1661106,0,0
L_23866,0,0
L_179042,0,0
L_1454148,0,0
L_566558,0,0
L_1246000,0,0
L_1964466,0,0
L_1575931,0,0
L_954863,0,0
L_972747,0,0
L_974102,0,0
L_1779786,0,0
L_516949,0,0
L_516868,0,0
L_404911,0,0
L_610861,0,0
L_-2447979,0,0
L_-2608379,0,0
L_882230,0,0
L_209231,0,0
L_-2478361,0,0
L_-3085009,0,0
L_-1586585,0,0
L_-1557625,0,0
L_-1555188,0,0
L_-1610180,0,0
L_1652768,0,0
L_479208,0,0
L_479198,0,0
L_-3166059,0,0
L_WE,0,0
L_865503,0,0
L_461653,0,0
L_1682200,0,0
L_1554633,0,0
L_870582,0,0
L_-1150073,0,0
L_1182677,0,0
L_-1684228,0,0
L_1659872,0,0
L_-1418699,0,0
L_1189589,0,0
L_1214112,0,0
L_1652687,0,0
L_1199720,0,0
L_1169991,0,0
L_253582,0,0
L_504254,0,0
L_970844,0,0
L_-571850,0,0
L_267609,0,0
L_1065396,0,0
L_1064305,0,0
L_1661375,0,0
L_205748,0,0
L_-1705741,0,0
L_MB,0,0
L_-1506425,0,0
L_GP,0,0
L_-1442181,0,0
L_-3040171,0,0
L_-3033680,0,0
L_-2880304,0,0
L_-2917686,0,0
L_1702051,0,0
L_943985,0,0
L_462879,0,0
L_-572192,0,0
L_-572427,0,0
L_452796,0,0
L_950315,0,0
L_-567629,0,0
L_-131512,0,0
L_-114614,0,0
L_966966,0,0
L_-123798,0,0
L_-838489,0,0
L_331272,0,0
L_1686112,0,0
L_-1488412,0,0
L_-644797,0,0
L_-1504339,0,0
L_-1504975,0,0
L_1213680,0,0
L_-1501590,0,0
L_-2594277,0,0
L_-2596083,0,0
L_-1500482,0,0
L_-1588322,0,0
L_11289236,0,0
L_407677,0,0
L_ST,0,0
L_-427446,0,0
L_624432,0,0
L_970406,0,0
L_946085,0,0
L_2083735,0,0
L_-3183740,0,0
L_1826553,0,0
L_288390,0,0
L_968938,0,0
L_2083753,0,0
L_1503793,0,0
L_971314,0,0
L_973125,0,0
L_952768,0,0
L_-2588265,0,0
L_-2589815,0,0
L_30431,0,0
L_1772726,0,0
L_-1829149,0,0
L_10651751,0,0
L_-1919017,0,0
L_-1936570,0,0
L_1659128,0,0
L_1501502,0,0
L_1465332,0,0
L_1477504,0,0
L_1101812,0,0
L_442399,0,0
L_432816,0,0
L_-117866,0,0
L_-2606421,0,0
L_-574565,0,0
L_1694833,0,0
L_-570573,0,0
L_-1500280,0,0
L_612400,0,0
L_277582,0,0
L_11325978,0,0
L_529189,0,0
L_2061318,0,0
L_11351914,0,0
L_-1461343,0,0
L_1826063,0,0
L_485051,0,0
L_609951,0,0
L_1971024,0,0
L_1092173,0,0
L_10807097,0,0
L_10470098,0,0
L_11068314,0,0
L_-1931252,0,0
L_267771,0,0
L_-2591716,0,0
L_227575,0,0
L_-1804140,0,0
L_-244036,0,0
L_-1690669,0,0
L_-570319,0,0
L_-1838649,0,0
L_-1544328,0,0
L_-1543842,0,0
L_-1543832,0,0
L_1639761,0,0
L_410341,0,0
L_977432,0,0
L_-565579,0,0
L_-570661,0,0
L_-570144,0,0
L_-578472,0,0
L_1629985,0,0
L_-1331362,0,0
L_-2006530,0,0
L_29624,0,0
L_1653945,0,0
L_460342,0,0
L_-666620,0,0
L_-628032,0,0
L_-670523,0,0
L_420156,0,0
L_-570392,0,0
L_-28159,0,0
L_426915,0,0
L_619357,0,0
L_-592318,0,0
L_675480,0,0
L_1479802,0,0
L_2465290,0,0
L_1639790,0,0
L_1005745,0,0
L_1326388,0,0
L_988015,0,0
L_9262743,0,0
L_-932573,0,0
L_881994,0,0
L_1989606,0,0
L_2373790,0,0
L_1954680,0,0
L_SL,0,0
L_1506964,0,0
L_950377,0,0
L_410059,0,0
L_-939147,0,0
L_-2610065,0,0
L_-2595724,0,0
L_-2596347,0,0
L_-2749584,0,0
L_2391496,0,0
L_-572409,0,0
L_AJ,0,0
L_962914,0,0
L_254111,0,0
L_558730,0,0
L_1512568,0,0
L_1495650,0,0
L_989128,0,0
L_-2987338,0,0
L_531014,0,0
L_952793,0,0
L_205750,0,0
L_-1802178,0,0
L_-1802182,0,0
L_881349,0,0
L_1581111,0,0
L_2012620,0,0
L_1271139,0,0
L_-1638162,0,0
L_-1291682,0,0
L_-571743,0,0
L_-2601896,0,0
L_-2587893,0,0
L_1265333,0,0
L_194230,0,0
L_-1293149,0,0
L_-1658093,0,0
L_-1506347,0,0
L_-2591659,0,0
L_-642843,0,0
L_530856,0,0
L_-3034353,0,0
L_-1272393,0,0
L_-1256572,0,0
L_IC,0,0
L_-2606059,0,0
L_-1133206,0,0
L_-1658088,0,0
L_1383886,0,0
L_1660804,0,0
L_1355449,0,0
L_1630015,0,0
L_282693,0,0
L_2449141,0,0
L_-3183075,0,0
L_996538,0,0
L_424282,0,0
L_1779778,0,0
L_277283,0,0
L_277480,0,0
L_-2605746,0,0
L_ER,0,0
L_BY,0,0
L_BN,0,0
L_178680,0,0
L_421767,0,0
L_970692,0,0
L_601969,0,0
L_598753,0,0
L_-3191442,0,0
L_-2037160,0,0
L_OD,0,0
L_955863,0,0
L_-1446426,0,0
L_984404,0,0
L_406464,0,0
L_1040177,0,0
L_631290,0,0
L_407022,0,0
L_974124,0,0
L_1623771,0,0
L_625337,0,0
L_1267670,0,0
L_436711,0,0
L_974113,0,0
L_235405,0,0
L_1511011,0,0
L_758233,0,0
L_-276670,0,0
L_1171179,0,0
L_728067,0,0
L_-2611361,0,0
L_BH,0,0
L_-2608811,0,0
L_-950706,0,0
L_969912,0,0
L_-1690063,0,0
L_529947,0,0
L_1183821,0,0
L_1169087,0,0
L_-2931913,0,0
L_6203808,0,0
L_1660024,0,0
L_2471567,0,0
L_-563436,0,0
L_624587,0,0
L_-567007,0,0
L_1349112,0,0
L_609024,0,0
L_601175,0,0
L_1977521,0,0
L_972587,0,0
L_601316,0,0
L_-1016874,0,0
L_-2600230,0,0
L_-2610460,0,0
L_-2597278,0,0
L_-2589005,0,0
L_-2610094,0,0
L_-2605582,0,0
L_231776,0,0
L_-1585527,0,0
L_620777,0,0
L_638798,0,0
L_-2589399,0,0
L_GQ,0,0
L_-1672777,0,0
L_-2437901,0,0
L_-2447073,0,0
L_-2606098,0,0
L_-2604469,0,0
L_-578504,0,0
L_326087,0,0
L_2333910,0,0
L_1497051,0,0
L_1498463,0,0
L_CG,0,0
L_-127872,0,0
L_-245670,0,0
L_11411489,0,0
L_-3248677,0,0
L_-3184845,0,0
L_11351120,0,0
L_-563601,0,0
L_-565338,0,0
L_1660408,0,0
L_276078,0,0
L_277306,0,0
L_277320,0,0
L_-1900349,0,0
L_-1906610,0,0
L_10644986,0,0
L_-1916867,0,0
L_-1916847,0,0
L_10411739,0,0
L_11269925,0,0
L_163701,0,0
L_10457515,0,0
L_GK,0,0
L_-2099860,0,0
L_-3178329,0,0
L_-2537385,0,0
L_-2541119,0,0
L_-2541121,0,0
L_1509420,0,0
L_-300347,0,0
L_-1605526,0,0
L_277297,0,0
L_-830456,0,0
L_-2107500,0,0
L_-1811396,0,0
L_1565855,0,0
L_1479788,0,0
L_1940052,0,0
L_-2637939,0,0
L_835823,0,0
L_835861,0,0
L_829622,0,0
L_835483,0,0
L_-2602369,0,0
L_-2594323,0,0
L_-289431,0,0
L_11366390,0,0
L_SE,0,0
L_-815869,0,0
L_-1572757,0,0
L_-2962620,0,0
L_-243116,0,0
L_255955,0,0
L_10883717,0,0
L_-793097,0,0
L_-331791,0,0
L_22473,0,0
L_-922968,0,0
L_458058,0,0
L_-3251548,0,0
L_294585,0,0
L_-2602456,0,0
L_-2608933,0,0
L_-2598681,0,0
L_10467014,0,0
L_-1567921,0,0
L_-3076997,0,0
L_10757482,0,0
L_-3088799,0,0
