id,feat_0,feat_1
S_indystar.com,0,0
S_hnn.us,0,0
S_reporter.bz,0,0
S_tampabay.com,0,0
S_cosmopolitan.com,0,0
S_missoulian.com,0,0
S_dailyjournal.net,0,0
S_chicagotribune.com,0,0
S_capitalpress.com,0,0
S_mohavedailynews.com,0,0
S_princegeorgecitizen.com,0,0
S_telegraph.co.uk,0,0
S_miamiherald.com,0,0
S_kshe95.com,0,0
S_soundonsound.com,0,0
S_johnmenadue.com,0,0
S_newcountry991.com,0,0
S_991thewhale.com,0,0
S_theintelligencer.com,0,0
S_therebel.media,0,0
S_comicsbeat.com,0,0
S_boingboing.net,0,0
S_indianexpress.com,0,0
S_journal-news.com,0,0
S_seattletimes.com,0,0
S_the-star.co.ke,0,0
S_mwcconnection.com,0,0
S_dailypolitical.com,0,0
S_crainsnewyork.com,0,0
S_nationalreview.com,0,0
S_worcesternews.co.uk,0,0
S_antiwar.com,0,0
S_khq.com,0,0
S_richmond-news.com,0,0
S_searchenginejournal.com,0,0
S_kvor.com,0,0
S_1019thekeg.com,0,0
S_trust.org,0,0
S_newsandtribune.com,0,0
S_forconstructionpros.com,0,0
S_tribune242.com,0,0
S_hollywoodreporter.com,0,0
S_103gbfrocks.com,0,0
S_go955.com,0,0
S_stettlerindependent.com,0,0
S_bmj.com,0,0
S_northwestern.edu,0,0
S_dailyreporter.com,0,0
S_kdhnews.com,0,0
S_localsyr.com,0,0
S_thehour.com,0,0
S_billboard.com,0,0
S_retail-jeweller.com,0,0
S_htrnews.com,0,0
S_weaa.org,0,0
S_poststar.com,0,0
S_mirror.co.uk,0,0
S_styleweekly.com,0,0
S_kxkx.com,0,0
S_defence.pk,0,0
S_thelinknewspaper.ca,0,0
S_wgme.com,0,0
S_bradfordera.com,0,0
S_wtvbam.com,0,0
S_thecourier.co.uk,0,0
S_cw33.com,0,0
S_driving.ca,0,0
S_wesh.com,0,0
S_adelaidenow.com.au,0,0
S_mytwintiers.com,0,0
S_expertclick.com,0,0
S_theislandnow.com,0,0
S_theconversation.com,0,0
S_brusselstimes.com,0,0
S_ladailypost.com,0,0
S_cranbrooktownsman.com,0,0
S_faceofmalawi.com,0,0
S_exchangemagazine.com,0,0
S_ghafla.com,0,0
S_q102.ie,0,0
S_nbc25news.com,0,0
S_finanznachrichten.de,0,0
S_hillsdale.net,0,0
S_delmarvapublicradio.net,0,0
S_iwradio.co.uk,0,0
S_ecnmag.com,0,0
S_dailymail.co.uk,0,0
S_cornwallseawaynews.com,0,0
S_pocklingtonpost.co.uk,0,0
S_kwtx.com,0,0
S_sap.com,0,0
S_investors.com,0,0
S_royalgazette.com,0,0
S_theindianawaaz.com,0,0
S_legislation.gov.uk,0,0
S_rutlandherald.com,0,0
S_keyt.com,0,0
S_news.com.au,0,0
S_fox59.com,0,0
S_bognor.co.uk,0,0
S_roanoke.com,0,0
S_newstimes.com,0,0
S_irishmirror.ie,0,0
S_thedrum.com,0,0
S_hemeltoday.co.uk,0,0
S_omanobserver.om,0,0
S_tmcnet.com,0,0
S_cbs7.com,0,0
S_1005freshradio.ca,0,0
S_indiagazette.com,0,0
S_sagmart.com,0,0
S_eater.com,0,0
S_asianage.com,0,0
S_independent.co.uk,0,0
S_salinapost.com,0,0
S_newson6.com,0,0
S_durangoherald.com,0,0
S_news24.com,0,0
S_ncadvertiser.com,0,0
S_voacambodia.com,0,0
S_twitchy.com,0,0
S_motortrend.com,0,0
S_newsday.com,0,0
S_avfc.co.uk,0,0
S_kxlh.com,0,0
S_econintersect.com,0,0
S_jsonline.com,0,0
S_prokerala.com,0,0
S_muskogeephoenix.com,0,0
S_euronews.com,0,0
S_manninglive.com,0,0
S_walesonline.co.uk,0,0
S_lifeinitaly.com,0,0
S_sabreakingnews.co.za,0,0
S_kidderminstershuttle.co.uk,0,0
S_hometownstations.com,0,0
S_bankerandtradesman.com,0,0
S_wglt.org,0,0
S_wibwnewsnow.com,0,0
S_diginomica.com,0,0
S_ktiv.com,0,0
S_cnet.com,0,0
S_mediapost.com,0,0
S_kob.com,0,0
S_livelaw.in,0,0
S_khabarindia.in,0,0
S_fdlreporter.com,0,0
S_efe.com,0,0
S_kallanishenergy.com,0,0
S_effinghamradio.com,0,0
S_hi99.com,0,0
S_finanzen.ch,0,0
S_abc6onyourside.com,0,0
S_ipe.com,0,0
S_dailyworld.com,0,0
S_kveo.com,0,0
S_alaskahighwaynews.ca,0,0
S_luxtimes.lu,0,0
S_wtva.com,0,0
S_marionstar.com,0,0
S_whas11.com,0,0
S_times-series.co.uk,0,0
S_seaforthhuronexpositor.com,0,0
S_chapelboro.com,0,0
S_assamtribune.com,0,0
S_ghanaweb.com,0,0
S_wflx.com,0,0
S_y-103.com,0,0
S_hardocp.com,0,0
S_vancouversun.com,0,0
S_abcnewsradioonline.com,0,0
S_sabcnews.com,0,0
S_nursingtimes.net,0,0
S_am1380theanswer.com,0,0
S_warm1033.com,0,0
S_plos.org,0,0
S_morganton.com,0,0
S_dailyhive.com,0,0
S_kcrw.com,0,0
S_wfmz.com,0,0
S_wnd.com,0,0
S_businessinsider.com,0,0
S_houstonianonline.com,0,0
S_rochestercitynewspaper.com,0,0
S_nyoooz.com,0,0
S_wfgr.com,0,0
S_tirebusiness.com,0,0
S_lawfuel.com,0,0
S_wftw.com,0,0
S_cleveland19.com,0,0
S_arabherald.com,0,0
S_977theriver.com,0,0
S_fremonttribune.com,0,0
S_dailyfreeman.com,0,0
S_mashable.com,0,0
S_jamaica-star.com,0,0
S_knek.com,0,0
S_kpax.com,0,0
S_ibtimes.co.in,0,0
S_kzyx.org,0,0
S_warringtonguardian.co.uk,0,0
S_manilatimes.net,0,0
S_foxbusiness.com,0,0
S_orlandosentinel.com,0,0
S_internationallawoffice.com,0,0
S_kitco.com,0,0
S_mynbc5.com,0,0
S_jckonline.com,0,0
S_sott.net,0,0
S_justjared.com,0,0
S_timesreview.com,0,0
S_finsmes.com,0,0
S_sputniknews.com,0,0
S_corsicanadailysun.com,0,0
S_680news.com,0,0
S_azfamily.com,0,0
S_pentictonherald.ca,0,0
S_lifenews.com,0,0
S_sunshinecoastdaily.com.au,0,0
S_k12.wi.us,0,0
S_newsherald.com,0,0
S_emergingtextiles.com,0,0
S_newsarama.com,0,0
S_abc11.com,0,0
S_rewind1009.com,0,0
S_tcu360.com,0,0
S_wspa.com,0,0
S_dailymercury.com.au,0,0
S_kikn.com,0,0
S_irishexaminer.com,0,0
S_lonestar987.com,0,0
S_baxterbulletin.com,0,0
S_msn.com,0,0
S_delta-optimist.com,0,0
S_whtc.com,0,0
S_abc7ny.com,0,0
S_russiaherald.com,0,0
S_therebelrocks.com,0,0
S_telegram.com,0,0
S_farmweekly.com.au,0,0
S_dualshockers.com,0,0
S_yaktrinews.com,0,0
S_eagletimes.com,0,0
S_wondradio.com,0,0
S_greatfallstribune.com,0,0
S_mystateline.com,0,0
S_wcvb.com,0,0
S_mainemirror.com,0,0
S_looptt.com,0,0
S_thehill.com,0,0
S_dailytimes.com.pk,0,0
S_rockcellarmagazine.com,0,0
S_thedickinsonpress.com,0,0
S_ctpost.com,0,0
S_nagalandpost.com,0,0
S_aol.com,0,0
S_wyomingpublicmedia.org,0,0
S_inforum.com,0,0
S_fox8live.com,0,0
S_wnct.com,0,0
S_haberler.com,0,0
S_hellomagazine.com,0,0
S_wkfr.com,0,0
S_nwemail.co.uk,0,0
S_vogue.com,0,0
S_getsurrey.co.uk,0,0
S_goduke.com,0,0
S_novinite.com,0,0
S_journal.com.ph,0,0
S_pagalguy.com,0,0
S_economist.com,0,0
S_sunstar.com.ph,0,0
S_sedaliademocrat.com,0,0
S_newmilfordspectrum.com,0,0
S_cityam.com,0,0
S_piercecountyherald.com,0,0
S_justjaredjr.com,0,0
S_fox5dc.com,0,0
S_wmal.com,0,0
S_edp24.co.uk,0,0
S_northernpublicradio.org,0,0
S_dunstabletoday.co.uk,0,0
S_yorktonthisweek.com,0,0
S_phys.org,0,0
