id,feat_0,feat_1
A_20190201000000-0,3.93120393120393,8.35380835380835
A_20190201000000-7,2.94117647058824,0.735294117647059
A_20190201000000-15,2.4866785079929,0.710479573712256
A_20190201000000-28,4.3010752688172,0
A_20190201000000-70,1.81818181818182,5.45454545454545
A_20190201000000-74,1.46520146520147,5.86080586080586
A_20190201000000-95,3.42212531993554,1.08067115366385
A_20190201000000-101,1.8348623853211,7.79816513761468
A_20190201000000-110,3.57142857142857,0
A_20190201000000-120,8.02139037433155,1.60427807486631
A_20190201000000-124,2.70793036750484,1.74081237911025
A_20190201000000-168,3.06020066889632,1.40468227424749
A_20190201000000-261,0.96061479346782,3.45821325648415
A_20190201000000-305,1.88679245283019,1.57232704402516
A_20190201000000-309,4.33212996389892,0
A_20190201000000-343,2.93040293040293,0.732600732600733
A_20190201000000-359,3.27868852459016,0.910746812386157
A_20190201000000-392,2.24719101123596,2.86006128702758
A_20190201000000-402,4.18181818181818,0.181818181818182
A_20190201000000-553,3.67585630743525,5.51378446115288
A_20190201000000-612,3.26530612244898,0.612244897959184
A_20190201000000-633,3.16027088036117,1.12866817155756
A_20190201000000-790,3.57142857142857,1.62337662337662
A_20190201000000-799,3.03030303030303,9.09090909090909
A_20190201000000-843,3.14769975786925,1.21065375302663
A_20190201000000-878,4.85611510791367,0.539568345323741
A_20190201000000-909,2.50481695568401,0.770712909441233
A_20190201000000-931,4.59317585301837,5.51181102362205
A_20190201000000-982,2.42105263157895,6.8421052631579
A_20190201000000-984,2.79898218829517,3.9440203562341
A_20190201000000-985,4.68540829986613,0.937081659973226
A_20190201000000-1196,4.69314079422383,0
A_20190201000000-1211,3.88688177401271,1.43266475644699
A_20190201000000-1266,1.60427807486631,7.1301247771836
A_20190201000000-1305,4.2246982358403,1.43918291550604
A_20190201000000-1394,3.4610630407911,6.05686032138443
A_20190201000000-1418,2.64105642256903,0.480192076830732
A_20190201000000-1563,2.6650823289764,1.20522831437786
A_20190201000000-1566,3.98550724637681,0.181159420289855
A_20190201000000-1591,4.43262411347518,0.354609929078014
A_20190201000000-1621,3.1021897810219,0.547445255474453
A_20190201000000-1635,3.44168260038241,0.764818355640535
A_20190201000000-1666,3.37890931950338,1.32013201320132
A_20190201000000-1675,3.33333333333333,0
A_20190201000000-1735,4.40881763527054,0.601202404809619
A_20190201000000-1764,4.24028268551237,0.530035335689046
A_20190201000000-1843,5.08744038155803,0.635930047694754
A_20190201000000-1906,2.77777777777778,7.34126984126984
A_20190201000000-1962,1.27737226277372,2.91970802919708
A_20190201000000-1995,2.31023102310231,6.93069306930693
A_20190201000000-2013,4.3010752688172,0
A_20190201000000-2056,2.21238938053097,7.30088495575221
A_20190201000000-2064,3.69458128078818,1.10837438423645
A_20190201000000-2091,2.29885057471264,7.15197956577267
A_20190201000000-2096,3.24074074074074,0.925925925925926
A_20190201000000-2139,0.746268656716418,3.35820895522388
A_20190201000000-2226,0.757575757575758,7.1969696969697
A_20190201000000-2261,3.52941176470588,0.941176470588235
A_20190201000000-2265,5.44412607449857,3.15186246418338
A_20190201000000-2281,2.77227722772277,0.594059405940594
A_20190201000000-2327,2.91545189504373,5.83090379008746
A_20190201000000-2329,3.05010893246187,0.871459694989107
A_20190201000000-2404,4.10958904109589,8.9041095890411
A_20190201000000-2466,0.557620817843866,7.0631970260223
A_20190201000000-2478,2.3936170212766,3.72340425531915
A_20190201000000-2501,3.79061371841155,0.36101083032491
A_20190201000000-2586,1.88087774294671,9.24764890282132
A_20190201000000-2657,1.63360560093349,1.98366394399067
A_20190201000000-2690,5.19031141868512,4.61361014994233
A_20190201000000-2757,3.16455696202532,5.69620253164557
A_20190201000000-2777,3.33333333333333,0
A_20190201000000-2799,1.65876777251185,4.50236966824645
A_20190201000000-2834,1.9893899204244,2.51989389920424
A_20190201001500-25,5,5
A_20190201001500-32,2.88135593220339,3.55932203389831
A_20190201001500-38,4.06091370558376,7.10659898477157
A_20190201001500-210,1.27737226277372,2.91970802919708
A_20190201001500-280,2.9126213592233,1.6504854368932
A_20190201001500-298,3.12198882250915,1.07920601271921
A_20190201001500-317,1.75438596491228,5.05675954592363
A_20190201001500-320,1.73913043478261,6.08695652173913
A_20190201001500-412,4.24028268551237,0
A_20190201001500-471,1.14285714285714,5.71428571428571
A_20190201001500-604,5.31914893617021,0.664893617021277
A_20190201001500-607,5.91397849462366,1.61290322580645
A_20190201001500-625,0.379506641366224,3.03605313092979
A_20190201001500-634,1.85758513931889,3.71517027863777
A_20190201001500-681,3.51758793969849,0
A_20190201001500-739,5.28913963328632,1.69252468265162
A_20190201001500-1002,2.90858725761773,1.66204986149584
A_20190201001500-1068,4.23280423280423,0.17636684303351
A_20190201001500-1135,3.27153762268266,3.59869138495093
A_20190201001500-1251,4.05643738977072,0.529100529100529
A_20190201001500-1305,1.25391849529781,3.44827586206897
A_20190201001500-1422,3.81679389312977,1.52671755725191
A_20190201001500-1506,2.71339739966083,2.82645562464669
A_20190201001500-1552,2.08604954367666,4.30247718383312
A_20190201001500-1599,2.35294117647059,6.76470588235294
A_20190201001500-1682,4.17422867513612,0
A_20190201001500-1705,2.91519434628975,1.9434628975265
A_20190201001500-1735,4.11449016100179,0.536672629695885
A_20190201001500-1947,1.97183098591549,1.40845070422535
A_20190201001500-1950,3.40909090909091,3.78787878787879
A_20190201001500-1967,4.24028268551237,0
A_20190201001500-2063,2.8169014084507,2.11267605633803
A_20190201001500-2064,1.21951219512195,5.28455284552846
A_20190201001500-2101,1.38888888888889,6.59722222222222
A_20190201001500-2138,1.6580310880829,2.7979274611399
A_20190201001500-2150,3.98230088495575,0.663716814159292
A_20190201001500-2220,4.04929577464789,0.704225352112676
A_20190201001500-2286,0.77720207253886,4.40414507772021
A_20190201001500-2295,4.23529411764706,1.52941176470588
A_20190201001500-2314,1.44927536231884,0.869565217391304
A_20190201001500-2345,4.16666666666667,0.36231884057971
A_20190201001500-2403,0.985761226725082,4.92880613362541
A_20190201001500-2422,1.93236714975845,5.31400966183575
A_20190201001500-2472,1.1214953271028,0.934579439252336
A_20190201001500-2518,6.35514018691589,0.747663551401869
A_20190201001500-2530,0,0
A_20190201001500-2691,2.14466757652564,1.50126730356795
A_20190201001500-2757,4.02097902097902,0.524475524475524
A_20190201001500-2781,0.991080277502478,3.96432111000991
A_20190201001500-2813,3.7037037037037,1.85185185185185
A_20190201001500-2901,1.70068027210884,3.06122448979592
A_20190201041500-67,3.6231884057971,0.72463768115942
A_20190201041500-122,0.462962962962963,2.77777777777778
A_20190201041500-147,3.42146189735614,3.1104199066874
A_20190201041500-161,1.16279069767442,4.48504983388704
A_20190201041500-236,1.8058690744921,2.03160270880361
A_20190201041500-394,2.69662921348315,3.82022471910112
A_20190201041500-538,4.16666666666667,4.16666666666667
A_20190201041500-578,0,0
A_20190201041500-609,2.70498732037194,3.55029585798817
A_20190201041500-951,0,5.20833333333333
A_20190201041500-1003,0.879765395894428,9.97067448680352
A_20190201041500-1074,3.24561403508772,5.74561403508772
A_20190201041500-1204,0.97323600973236,4.37956204379562
A_20190201041500-1363,2.22222222222222,2
A_20190201041500-1421,1.82926829268293,0.609756097560976
A_20190201041500-1491,5.29279279279279,0.675675675675676
A_20190201041500-1640,2.38095238095238,9.52380952380952
A_20190201041500-1680,2.07715133531157,3.85756676557863
A_20190201041500-1770,0,0
A_20190201043000-2,3.33333333333333,0
A_20190201043000-48,1.78571428571429,0.223214285714286
A_20190201043000-82,0.5420054200542,6.77506775067751
A_20190201043000-104,5.31914893617021,3.40425531914894
A_20190201043000-159,4.36241610738255,2.3489932885906
A_20190201043000-167,1.29310344827586,3.87931034482759
A_20190201043000-195,2.79627163781625,7.58988015978695
A_20190201043000-208,2.7455121436114,0.633579725448786
A_20190201043000-218,3.96779758481886,1.00632547441058
A_20190201043000-231,4.2654028436019,0
A_20190201043000-237,1.54494382022472,7.4438202247191
A_20190201043000-459,7.11864406779661,1.01694915254237
A_20190201043000-574,5.16962843295638,4.84652665589661
A_20190201043000-580,2.20472440944882,2.51968503937008
A_20190201043000-667,4.36241610738255,2.3489932885906
A_20190201043000-791,2.25563909774436,3.00751879699248
A_20190201043000-877,2.30769230769231,1.51131221719457
A_20190201043000-1100,3.54223433242507,0.817438692098093
A_20190201043000-1109,0,3.37078651685393
A_20190201043000-1136,2.77777777777778,1.04166666666667
A_20190201043000-1171,4.39276485788114,1.6365202411714
A_20190201043000-1191,1.70682730923695,2.81124497991968
A_20190201043000-1238,2.50530785562633,1.38004246284501
A_20190201043000-1366,1.323706377858,3.6101083032491
A_20190201043000-1374,0.357142857142857,5
A_20190201043000-1390,1.12359550561798,5.0561797752809
A_20190201043000-1405,7.70392749244713,3.32326283987915
A_20190201043000-1536,3.33333333333333,0
A_20190201043000-1551,2.76285495011512,1.91864927091328
A_20190201043000-1566,4.72972972972973,9.20608108108108
A_20190201043000-1567,3.02690582959641,3.02690582959641
A_20190201043000-1575,1.93285859613428,5.59511698880977
A_20190201043000-1674,3.33333333333333,0
A_20190201043000-1733,2.77777777777778,5.55555555555556
A_20190201044500-21,1.61290322580645,0
A_20190201044500-46,2.51937984496124,1.55038759689922
A_20190201044500-62,4.37710437710438,5.27497194163861
A_20190201044500-177,1.17130307467057,7.75988286969253
A_20190201044500-219,4.32,2.4
A_20190201044500-355,1.17130307467057,7.75988286969253
A_20190201044500-379,2.68562401263823,2.68562401263823
A_20190201044500-395,2.84605433376455,2.06985769728331
A_20190201044500-510,1.4030612244898,3.69897959183673
A_20190201044500-542,4.33070866141732,4.59317585301837
A_20190201044500-551,1.3745704467354,6.52920962199313
A_20190201044500-605,1.37254901960784,4.70588235294118
A_20190201044500-647,1.76795580110497,9.61325966850829
A_20190201044500-691,1.18063754427391,6.13931523022432
A_20190201044500-737,0,12.5
A_20190201044500-772,6.941431670282,1.30151843817787
A_20190201044500-839,3.43980343980344,0.85995085995086
A_20190201044500-853,2.48493975903614,7.9066265060241
A_20190201044500-934,3.17460317460317,2.18253968253968
A_20190201044500-940,1.19760479041916,7.18562874251497
A_20190201044500-1154,1.93285859613428,5.59511698880977
A_20190201044500-1190,1.2847965738758,3.85438972162741
A_20190201044500-1385,2.24466891133558,3.36700336700337
A_20190201044500-1463,8.94800483675937,2.17654171704958
A_20190201044500-1646,1.26002290950745,5.38373424971363
A_20190201044500-1688,2.11202938475666,4.95867768595041
A_20190201044500-1692,1.81159420289855,5.67632850241546
A_20190201044500-1705,3.21361058601134,9.82986767485822
A_20190201044500-1745,1.18063754427391,6.13931523022432
A_20190201050000-164,3.66197183098592,2.67605633802817
A_20190201050000-309,5.75916230366492,4.18848167539267
A_20190201050000-367,0.60790273556231,1.82370820668693
A_20190201050000-642,1.99468085106383,4.12234042553191
A_20190201050000-678,0,0
A_20190201050000-753,3.73333333333333,6.13333333333333
A_20190201050000-809,1.63766632548618,5.42476970317298
A_20190201050000-849,2.08333333333333,7.63888888888889
A_20190201050000-1014,4.80984340044743,1.95749440715884
A_20190201050000-1110,4,2.6
A_20190201050000-1169,0.279329608938547,1.95530726256983
A_20190201050000-1170,1.37085137085137,4.47330447330447
